"album"|"album_url"
"5000 Years of Violence"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/56/c8/05/56c805aa-95e0-0c22-0765-9a020e6bdbc2/source/512x512.jpg"
"Duality"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/03/0a/35/030a3520-2436-4e42-74f3-dfc937e82bf0/source/512x512.jpg"
"Desensitized"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/70/56/d6/7056d6c3-ae3b-7f14-4792-20a43228169c/source/512x512.jpg"
"The Warning"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/4f/f7/c8/4ff7c889-890a-f6c9-6017-70b2be1972a4/source/512x512.jpg"
"Within the Eye of Chaos"|"https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/05/8a/a4/058aa48e-ce59-be5e-6906-4b1c0668e74f/source/512x512.jpg"
"Technologies (2011 Remixed and Remastered)"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/40/81/2d/40812ddd-499a-6986-b191-10c55c8220b6/source/512x512.jpg"
"Calculated"|"https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/d7/08/a5/d708a5af-34b5-d037-587e-b2a092935f87/source/512x512.jpg"
"Intro - Mourning September"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/f0/6a/e2/f06ae2fd-3b58-cd08-1be8-bf4add488658/source/512x512.jpg"
"Liberator"|"https://is1-ssl.mzstatic.com/image/thumb/Music5/v4/cc/32/67/cc326749-10f0-ce6f-c7d3-ba7498e941c3/source/512x512.jpg"
"As the Truth Appears"|"https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/e8/4d/2c/e84d2c95-5c58-a29a-b39f-757746e46e8d/source/512x512.jpg"
"Proving Ground - EP"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/e1/c5/19/e1c51918-c0b5-30e4-04ab-6b597a47a77f/source/512x512.jpg"
"Prophecy"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/89/da/39/89da3920-dfce-d2c5-d99c-cba41a0b651d/source/512x512.jpg"
"Judgement Day"|"https://is4-ssl.mzstatic.com/image/thumb/Music2/v4/db/4e/d7/db4ed7bc-6308-f846-d3cb-c58ca81968d9/source/512x512.jpg"
"Where The Darkness Screams (Bonus Track off ""Chronic Pain)"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/f5/71/c5/f571c597-6b25-fb22-d7e4-37635b59e1eb/source/512x512.jpg"
"Black Dog"|"https://is5-ssl.mzstatic.com/image/thumb/Music69/v4/50/47/b8/5047b82d-7f3d-d969-349e-3b01e6ed8eae/source/512x512.jpg"
"The Last Moment"|"https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/29/03/e1/2903e10d-3885-ce93-547d-bc4bbcf93462/source/512x512.jpg"
"Wires of Creation"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/d1/a5/df/d1a5df36-30b4-2146-b0d7-80fc62e01146/source/512x512.jpg"
"Obsessive Repulsive"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/f0/4f/9d/f04f9d32-e3ad-ad83-ea3d-aaa73aefb1a0/source/512x512.jpg"
"Of Agony and Ecstasy"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/9c/de/0f/9cde0f6d-304a-d748-d291-b95c04c42a38/source/512x512.jpg"
"Greeting Immortality (2001 Version) [feat. Markus Johnsson, Thomas Einarsson, Tobias Gustavsson & Daniel Erlandsson]"|"https://is1-ssl.mzstatic.com/image/thumb/Music19/v4/52/ba/8f/52ba8f13-0cec-4e36-f196-ed3648a0fde3/source/512x512.jpg"
"A Velvet Creation (Reissue 2001) [feat. Markus Johnsson, Tobias Gustavsson & Daniel Erlandsson]"|"https://is1-ssl.mzstatic.com/image/thumb/Music19/v4/52/ba/8f/52ba8f13-0cec-4e36-f196-ed3648a0fde3/source/512x512.jpg"
"Mirrorworlds (1997) [feat. Markus Johnsson, Daniel Erlandsson & Martin Karlsson]"|"https://is4-ssl.mzstatic.com/image/thumb/Music62/v4/57/49/34/5749343f-e84f-3f64-0759-8950735e713c/source/512x512.jpg"
"Weight of Redemption"|"https://is3-ssl.mzstatic.com/image/thumb/Music69/v4/91/61/06/91610619-2f5c-17ec-f0ce-9d3e0541ce45/source/512x512.jpg"
"The Vengeance Paradox"|"https://is5-ssl.mzstatic.com/image/thumb/Music4/v4/98/14/3a/98143ad6-b9cb-9636-5d32-4833991d2472/source/512x512.jpg"
"9 Elements Of Inner Vision"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/2f/4a/00/2f4a0005-e4ab-6814-b883-b891d14e27ec/source/512x512.jpg"
"The Inception of Darkness"|"https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/82/dc/6f/82dc6fa0-e2ec-b97b-4915-d173fe9df92b/source/512x512.jpg"
"Rainmaker"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/57/03/28/570328ee-8c69-c0b1-5e43-c4e973b5a26f/source/512x512.jpg"
"Fair Warning"|"https://is2-ssl.mzstatic.com/image/thumb/Music3/v4/db/a7/0d/dba70d4e-bfb8-8bd5-2d06-f1bf50dafaf4/source/512x512.jpg"
"The Beauty Of Falling"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/04/0a/98/040a9864-b217-c9c1-90fb-b36caa160537/source/512x512.jpg"
"Savage Seas"|"https://is5-ssl.mzstatic.com/image/thumb/Music2/v4/56/57/e2/5657e249-fa76-8393-8424-f0308f32ce34/source/512x512.jpg"
"Fortitude"|"https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/20/d8/de/20d8deb3-3689-0d8a-c6ab-e9c2b4f7354e/source/512x512.jpg"
"The Burden of Isolation"|"https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/a1/a4/e7/a1a4e7e0-8ce4-d17f-9e18-f26ba7ccb614/source/512x512.jpg"
"God Has a Plan - EP"|"https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/c4/6d/bc/c46dbcf9-d220-99e3-aeca-3a3e0e5d8973/source/512x512.jpg"
"Tales from the Gutter - EP"|"https://is2-ssl.mzstatic.com/image/thumb/Music42/v4/9a/03/72/9a037232-6870-0411-8f7a-846a66af24fb/source/512x512.jpg"
"Cheers, Beers & Beards!"|"https://is2-ssl.mzstatic.com/image/thumb/Music2/v4/0c/45/ff/0c45ff45-c01c-5487-d891-121aa04b5e9e/source/512x512.jpg"
"The Last Ditch Redemption"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/d4/91/cf/d491cf7e-1627-d587-e662-b15569188244/source/512x512.jpg"
"Vicious, Lawless."|"https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/dd/b6/f1/ddb6f197-9290-0af8-245e-667736571a4d/source/512x512.jpg"
"Features and Causes of the Frozen Origin"|"https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/ce/27/6d/ce276db0-a4ab-575f-ae2b-b52f4fd26d64/source/512x512.jpg"
"Lunar Brightshine and Fiery Splendour"|"https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/4a/c9/cd/4ac9cd33-a185-2050-fab7-ff1dd0c840a8/source/512x512.jpg"
"Drown In Solitude"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/08/1e/4e/081e4e66-071a-6644-3aac-e45b39bee1bd/source/512x512.jpg"
"Ceremonial Conjuration - EP"|"https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/14/95/f9/1495f901-25bb-c2ec-33a2-7dee17731373/source/512x512.jpg"
"A Call to Arms"|"https://is1-ssl.mzstatic.com/image/thumb/Music2/v4/14/9a/98/149a98d4-a82c-80a6-ec39-6fd8a59cfee7/source/512x512.jpg"
"Realm of the Damned"|"https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/7f/af/95/7faf95b5-e02a-943a-2be3-498437451e19/source/512x512.jpg"
"Eve of the Conqueror"|"https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/72/71/ff/7271ff02-0934-1d64-0056-c0292ff977f2/source/512x512.jpg"
"Senium"|"https://is2-ssl.mzstatic.com/image/thumb/Music3/v4/9b/bd/90/9bbd9077-6c6a-2f61-ffa0-bd7e6b1d0ec0/source/512x512.jpg"
"Olm"|"https://is4-ssl.mzstatic.com/image/thumb/Music71/v4/ad/d7/57/add757b3-edcd-59e3-e8d7-9c32e8d68711/source/512x512.jpg"
"Living With a God Complex"|"https://is5-ssl.mzstatic.com/image/thumb/Music22/v4/62/8f/ba/628fbafa-f078-2f08-4597-e34d36d3776b/source/512x512.jpg"
"Nebulae"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/08/7a/9d/087a9da5-36dd-cc68-f24b-e0390773bf9a/source/512x512.jpg"
"Synthetic"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/b7/0e/6b/b70e6b98-804f-364a-80fe-027ad0199950/source/512x512.jpg"
"As We Know It - EP"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/f8/cf/44/f8cf4497-29ea-5120-bd6f-99c204717b95/source/512x512.jpg"
"Wrath of the Reaper"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ec/b7/66/ecb76620-313e-ae55-f14a-d1453e127949/source/512x512.jpg"
"Morbid Reality"|"https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/b8/a2/c6/b8a2c621-8aa3-d157-b580-ade2e7167439/source/512x512.jpg"
"Under the Spell"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/96/ed/39/96ed3972-c705-26f9-759f-087e2dde91e7/source/512x512.jpg"
"To the Weight of All Things"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/b3/9a/f8/b39af8ac-abe9-2e2b-15a3-c8fbd2357ef7/source/512x512.jpg"
"Hobb's Angel of Death"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/a3/74/ef/a374ef4d-2613-04fe-d719-93ce28fb47bf/source/512x512.jpg"
"Hellig Usvart (10th Anniversary Edition)"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/17/5c/df/175cdf48-5e87-c3e8-e383-a5bbb48d23c8/source/512x512.jpg"
"II: The Broken Passage"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/e1/de/23/e1de2352-40b5-0808-0005-e1e7f28af33f/source/512x512.jpg"
"Manipunation - EP"|"https://is4-ssl.mzstatic.com/image/thumb/Music6/v4/e3/dc/18/e3dc1800-8267-b167-568c-02e56c428aa5/source/512x512.jpg"
"Genetic Memory"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/f6/fc/9a/f6fc9a1f-8b95-9469-bcfa-7235c502d928/source/512x512.jpg"
"Sirens of the Styx: Re-Styxed"|"https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/af/b6/67/afb66782-b59a-12c0-0a90-76230cbdd4c8/source/512x512.jpg"
"Born of Suffering"|"https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/f4/56/91/f45691ca-6d74-2da0-8f31-29f8850f68d5/source/512x512.jpg"
"Lamentations: Of Deceit & Redemption"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/55/96/4d/55964d12-40e3-4ca7-3074-e85215a84f1b/source/512x512.jpg"
"The Stench of Hardcore Pub Trash"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/72/94/6e/72946e00-ae89-e741-9d98-31aa9bca1158/source/512x512.jpg"
"Bite Your Head Off"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/72/94/6e/72946e00-ae89-e741-9d98-31aa9bca1158/source/512x512.jpg"
"Dead Set"|"https://is2-ssl.mzstatic.com/image/thumb/Music1/v4/e8/a8/a6/e8a8a6e4-b0a7-8584-14fe-cb7911cce956/source/512x512.jpg"
"Ugly Produce"|"https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/1b/3a/df/1b3adf30-684a-2a02-2911-caf4b59b3742/source/512x512.jpg"
"Lizzard Wizzard"|"https://is2-ssl.mzstatic.com/image/thumb/Music3/v4/f4/e9/b1/f4e9b106-fb3b-1adf-1ef5-4d3d09aed6b2/source/512x512.jpg"
"Total War Power Bastard"|"https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/ae/e4/13/aee41323-9d43-990d-4d1e-87ec46283ce1/source/512x512.jpg"
"Worlds Apart"|"https://is4-ssl.mzstatic.com/image/thumb/Music117/v4/14/92/61/149261a9-25d3-e23c-e4e6-1207b7d64a8b/source/512x512.jpg"
"Neverbloom"|"https://is4-ssl.mzstatic.com/image/thumb/Music2/v4/b0/2f/1b/b02f1b51-f75d-c33c-3328-ddd7b8add130/source/512x512.jpg"
"Old Souls & Lord of Woe"|"https://is5-ssl.mzstatic.com/image/thumb/Music18/v4/f8/b1/bd/f8b1bd26-4b11-73bf-176a-bb60b7c0587e/source/512x512.jpg"
"Old Souls & Lord of Woe"|"https://is5-ssl.mzstatic.com/image/thumb/Music18/v4/f8/b1/bd/f8b1bd26-4b11-73bf-176a-bb60b7c0587e/source/512x512.jpg"
"Volume III: Hell's Likely"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/7f/f0/02/7ff0028e-4bd2-5ca1-87c2-9eb78db602d5/source/512x512.jpg"
"Mount the Mountain"|"https://is3-ssl.mzstatic.com/image/thumb/Music111/v4/d1/69/e1/d169e1fe-0061-0bce-c5f3-9d12b9c22a8b/source/512x512.jpg"
"Volume IV - Hammered Again"|"https://is3-ssl.mzstatic.com/image/thumb/Music3/v4/97/59/e5/9759e57d-a258-864f-a990-9302345b2cc7/source/512x512.jpg"
"Power Game"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/18/8e/15/188e151d-e50c-3aac-d800-a3f72c834521/source/512x512.jpg"
"Time to Die (Re-Issue)"|"https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/1a/c4/06/1ac4068b-7212-9912-6be8-9265386cc834/source/512x512.jpg"
"In Darkness or in Light (Re-Issue)"|"https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/3f/c6/ff/3fc6ffd9-64a8-ac39-1090-d4328eb96d07/source/512x512.jpg"
"Funerals From the Astral Sphere"|"https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/51/4f/cf/514fcfca-8590-1a29-11ae-badd2b72cad3/source/512x512.jpg"
"The Forest Mourners"|"https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/7d/f3/db/7df3dbf2-2469-2efe-2fc2-66c8da0f7d56/source/512x512.jpg"
"Shards of Silver Fade"|"https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/ba/bb/b8/babbb8d5-7d90-03f6-2561-b14261835088/source/512x512.jpg"
"Firmament"|"https://is2-ssl.mzstatic.com/image/thumb/Music3/v4/e8/64/e7/e864e7f4-40d2-ce66-0568-17b702853630/source/512x512.jpg"
"Daemon's Heart"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/2c/15/8e/2c158e7e-0133-4220-56f3-f126ec3278a4/source/512x512.jpg"
"Satan's Wept"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/ae/ae/61/aeae6125-37a5-29f2-3da3-82e97a9166c0/source/512x512.jpg"
"When the Weeping Dawn Beheld Its Mortal Thirst"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/2d/dd/8d/2ddd8d53-6dd9-e986-268a-979bc71b4543/source/512x512.jpg"
"The Monad of Creation"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/2d/dd/8d/2ddd8d53-6dd9-e986-268a-979bc71b4543/source/512x512.jpg"
"The June Frost"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/63/65/e0/6365e002-9d36-1f45-e3ad-7bcde563cd34/source/512x512.jpg"
"Tears from a Grieving Heart"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/37/5a/9c/375a9ce6-7888-cc5b-79e1-de5e11b3c080/source/512x512.jpg"
"The Book of Kings"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/c8/21/ac/c821ac33-9b02-bfcf-b2c9-f528662ed783/source/512x512.jpg"
"The Incubus of Karma"|"https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/09/a7/c0/09a7c0da-8ed9-3b85-1ecd-7392a310f3be/source/512x512.jpg"
"Concrescence of the Sophia"|"https://is5-ssl.mzstatic.com/image/thumb/Music2/v4/82/16/b0/8216b0c4-1d27-094f-d7ee-120b3e7ece1b/source/512x512.jpg"
"Muspelheim"|"https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/81/d3/fc/81d3fc31-5584-8b09-865c-b86d69c224b3/source/512x512.jpg"
"We, The Forlorn"|"https://is3-ssl.mzstatic.com/image/thumb/Music3/v4/bc/26/e9/bc26e949-c952-f3ab-b80d-cea70e7600b1/source/512x512.jpg"
"Under the Fading Light"|"https://is4-ssl.mzstatic.com/image/thumb/Music69/v4/d3/30/b2/d330b2a8-6df7-f15e-4ee2-a26e8bcf48be/source/512x512.jpg"
"Totem"|"https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/3d/20/dd/3d20dd24-2b88-0693-5351-38b562d8929e/source/512x512.jpg"
"Black Seed - EP"|"https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/70/f9/62/70f96209-5ca4-2194-cb18-602184773409/source/512x512.jpg"
"Iconoclast"|"https://is5-ssl.mzstatic.com/image/thumb/Music62/v4/57/5e/74/575e7460-e5a9-e330-077e-cce658c881a1/source/512x512.jpg"
"Portal of I"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/8b/1b/02/8b1b0211-0c84-6969-9055-9a1a5d9b3d03/source/512x512.jpg"
"Urn"|"https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/23/4d/d8/234dd8c5-95ce-bce3-eb4b-799df1181602/source/512x512.jpg"
"Citadel"|"https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/a3/ec/de/a3ecde2d-c3ad-c672-faf2-d87c5b4595a6/source/512x512.jpg"
"Warning of Danger"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/af/cb/a4/afcba474-1272-5571-8e53-762a622fdce3/source/512x512.jpg"
"Escape to Nowhere"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/ec/9b/87/ec9b873f-6d3f-39c9-b5ef-d843bd006d71/source/512x512.jpg"
"The Curse / Nightmares"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/f3/77/e7/f377e762-dd08-06db-cd99-0f680e090e68/source/512x512.jpg"
"The Curse / Nightmares"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/f3/77/e7/f377e762-dd08-06db-cd99-0f680e090e68/source/512x512.jpg"
"Battle Cry"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/63/49/68/6349684c-dcea-3c76-0a85-0222e8dfee54/source/512x512.jpg"
"Eternal Black Dawn"|"https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/47/5b/bd/475bbd44-52d6-c460-b469-b83745dda20c/source/512x512.jpg"
"Glorification of a Myth"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/88/43/ce/8843ce2c-e4cc-0a0a-95af-c101a745ac1d/source/512x512.jpg"
"Emanations"|"https://is4-ssl.mzstatic.com/image/thumb/Music22/v4/cc/be/62/ccbe6223-fef2-07d5-5535-8881fc42b987/source/512x512.jpg"
"Psalms of Extinction (Live in Stockholm, 2012)"|"https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/90/b7/1c/90b71c56-e298-cee6-3e18-bfeb3925f060/source/512x512.jpg"
"You Only Live Twice"|"https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/0b/28/eb/0b28eb81-c598-af78-77ad-0709ab2c4b12/source/512x512.jpg"
"Cynic Paradise (Deluxe Edition)"|"https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/9f/15/99/9f15994c-c20d-ffd6-7503-1736f199aa9c/source/512x512.jpg"
"The Liberation"|"https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ec/6a/fb/ec6afbb0-e017-6438-180c-65b919166e15/source/512x512.jpg"
"Feel Life's Fear"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/e8/97/74/e8977487-a925-dd82-8720-6e6905b2f366/source/512x512.jpg"
"Rise of the Goat"|"https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/f6/09/5a/f6095a1f-c16f-5acf-e919-208bd1dfed91/source/512x512.jpg"
"The Scepter of the Ancients"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/2d/ee/d3/2deed37c-bdfd-d8b0-f7fe-aa91ef322981/source/512x512.jpg"
"Symbols of Failure"|"https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/34/83/bf/3483bf42-f15c-fe10-098d-7456a0cd41ce/source/512x512.jpg"
"The Isle of Disenchantment"|"https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/68/cd/d5/68cdd5e8-2453-4df9-5185-710564feba8e/source/512x512.jpg"
"Psycroptic"|"https://is4-ssl.mzstatic.com/image/thumb/Music3/v4/20/2d/77/202d77a4-b127-3406-dda6-f14ae5147a68/source/512x512.jpg"
"The Inherited Repression"|"https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/08/01/3b/08013be5-8b1b-db97-41b3-cafd9d8f30f7/source/512x512.jpg"
"Ob(servant)"|"https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/d9/86/43/d9864392-3ecf-4f01-9947-bd8284cef7ce/source/512x512.jpg"
"Kingdoms"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/e1/81/79/e18179b0-9003-df4f-d742-efaead52f5cc/source/512x512.jpg"
"Where Dreams Come to Die"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/14/74/16/147416ba-9a89-f926-907a-d14b46fd8187/source/512x512.jpg"
"Damnation"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/e5/d8/2f/e5d82ffc-0e47-0cf2-8745-30de9e236fa4/source/512x512.jpg"
"Sovereignty"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/27/b0/6f/27b06f7d-23a9-4fd8-fcf0-50a33e9a91fa/source/512x512.jpg"
"Eigengrau"|"https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/9f/e6/d5/9fe6d55c-c467-aa60-0cb1-5f252e85a0c2/source/512x512.jpg"
"L'Appel du Vide"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/88/4d/5e/884d5e08-c804-1b49-4384-9087968165f5/source/512x512.jpg"
"Repugnance"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/d1/f1/dc/d1f1dc80-cea7-674a-708c-9aa95969c9aa/source/512x512.jpg"
"March of Plague"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/c4/f8/a1/c4f8a17c-d662-f45e-4cae-c772f9b3f2f3/source/512x512.jpg"
"Perpetual Motion Machine"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/83/6f/14/836f1402-39fa-b3d0-3108-092debd01354/source/512x512.jpg"
"Catatonic"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/2f/05/4a/2f054a22-d83b-5fea-5b59-0251642db525/source/512x512.jpg"
"Zero Degrees Freedom - EP"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/f6/c0/ce/f6c0ce16-3e3c-52b6-d000-e05aac8d340b/source/512x512.jpg"
"The Spell of Iron MMXI"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/c6/65/bd/c665bd03-2dc7-5647-eb05-84161936a0fa/source/512x512.jpg"
"To Live Forever"|"https://is2-ssl.mzstatic.com/image/thumb/Music7/v4/4f/b2/5e/4fb25e56-4c2b-038c-d858-14617f1c818a/source/512x512.jpg"
"Crows Fly Black"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/23/bb/4a/23bb4a40-a0ab-4cf9-fb8a-55358de82a29/source/512x512.jpg"
"Follow Me Into Madness"|"https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/dc/58/94/dc589478-5948-c4ab-fb48-b772245ae73a/source/512x512.jpg"
"Stigmata"|"https://is3-ssl.mzstatic.com/image/thumb/Music7/v4/4f/17/a5/4f17a5e6-a112-ef79-a41d-2ad7494a4cba/source/512x512.jpg"
"Gravity of Light"|"https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/b1/3d/20/b13d20aa-7226-d93e-6370-b980ff61cbf6/source/512x512.jpg"
"For the Glory of Nothing"|"https://is4-ssl.mzstatic.com/image/thumb/Music7/v4/9e/9d/ff/9e9dff7c-82d5-4145-1281-a17c05fa44f5/source/512x512.jpg"
"Anhedonia"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/e4/a3/8a/e4a38af7-1e38-fb01-6e81-e29f1542f425/source/512x512.jpg"
"Her Halo"|"https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/6e/9b/1b/6e9b1be2-e0ec-40fd-ea37-f6e5609342b7/source/512x512.jpg"
"Tears to Dust"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/3a/18/f0/3a18f0c9-3609-222f-fa94-910c8e48de96/source/512x512.jpg"
"Esoteric Symbolism"|"https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/02/89/26/0289261c-c22e-d48f-647f-1d2272c36700/source/512x512.jpg"
"Are We Soldiers"|"https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/7e/f5/d4/7ef5d41d-44f9-3372-3280-a8a2f940ef7f/source/512x512.jpg"
"Flesh Is Heir"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/66/44/fb/6644fbfa-ab3c-b31d-6ce7-fa52a97584c8/source/512x512.jpg"
"Teeth - EP"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/ae/69/4f/ae694f6a-1128-2184-0e40-d82198d1b339/source/512x512.jpg"
"Chokehold"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/e0/e8/3c/e0e83c7c-1bec-5998-ef31-8e7422953d22/source/512x512.jpg"
"Occasus"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/37/b9/ea/37b9ea6d-0691-082b-788b-7358577fd37e/source/512x512.jpg"
"Dissimulate"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/f5/1d/2b/f51d2ba4-3ab8-a1d8-7d3e-b7d4b2c49bdc/source/512x512.jpg"
"Animosity - EP"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/ff/88/7f/ff887f5a-3135-358a-729b-2b6e834c286c/source/512x512.jpg"
"Berzerker"|"https://is3-ssl.mzstatic.com/image/thumb/Music2/v4/1a/1f/ad/1a1fad71-6ca2-8bf6-df5d-3baaa9fa428b/source/512x512.jpg"
"World of Lies"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/f6/b5/11/f6b511f5-0848-e3d0-e618-35b61f983c04/source/512x512.jpg"
"Advance Australia Warfare"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/dd/e8/e8/dde8e832-cba9-f7fd-d739-03f726dcdb4a/source/512x512.jpg"
"Invert Absolute"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/f5/13/31/f5133185-5e42-ab08-e492-7db84b6b7815/source/512x512.jpg"
"War Upon Worship"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/3f/c8/60/3fc8608a-6832-c86c-8fea-4e5505e648e4/source/512x512.jpg"
"The Avarice of Man"|"https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/c9/72/88/c972888f-8d11-1cc0-120a-fdf9c25123c6/source/512x512.jpg"
"Unconsecrated [Deluxe Edition]"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/53/ce/f8/53cef889-5ccf-92f6-fd6f-5dd24ad09ec2/source/512x512.jpg"
"Wireless Acoustic Sessions"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/8c/84/54/8c84541f-ae41-6a5a-3c53-87396e4cbe9b/source/512x512.jpg"
